tick,mode,confidence,energy_norm,rollback_count,learning_delta,struct_hash,energy_hash,topo_hash,memory_hash
4372,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4373,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4374,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4375,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4376,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4377,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4378,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4379,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4380,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4381,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4382,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4383,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4384,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4385,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4386,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4387,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4388,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4389,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4390,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4391,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4392,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4393,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4394,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4395,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4396,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4397,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4398,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4399,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4400,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4401,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4402,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4403,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4404,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4405,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4406,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4407,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4408,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4409,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4410,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4411,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4412,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4413,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4414,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4415,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4416,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4417,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4418,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4419,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4420,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4421,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4422,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4423,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4424,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4425,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4426,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4427,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4428,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4429,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4430,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4431,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4432,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4433,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4434,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4435,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4436,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4437,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4438,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4439,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4440,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4441,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4442,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4443,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
4444,Full,100,42949672960000,0,0,ed66313a34775e29df0787041bd199f0b26baeac6d22c31f0bcbaaed392c6d3f,a400d436efc9c66c311369de09cd9b2f3a6fef22744d9605a4e7abdabc27d5e6,9068a4d078c8a6cfab32111abf58a8179152788989f2fc0585653b1e4553470c,2414f8d702215fd09bf7d2ea70f9bc2df3d1d9e815ed562080f9b972c49cc197
